chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr1	235326694	235329480	ZNF143_conserved_141	235328570	235344532	ENSG00000152904.11	GGPS1	+	protein_coding	ENST00000282841.9	protein_coding	1	483	1	1	1
chr1	235503689	235505411	ZNF143_conserved_142	235447190	235504452	ENSG00000162885.14	B3GALNT2	-	protein_coding	ENST00000366600.8	protein_coding	1	98	1	1	1
chr1	236281008	236282511	ZNF143_conserved_143	236215101	236281958	ENSG00000086619.15	ERO1B	-	protein_coding	ENST00000354619.10	protein_coding	1	199	1	1	1
chr1	236794640	236796042	ZNF143_conserved_144	236795292	236903981	ENSG00000116984.15	MTR	+	protein_coding	ENST00000366577.10	protein_coding	1	49	1	1	1
chr1	241518891	241520350	ZNF143_conserved_145	241497603	241519755	ENSG00000091483.8	FH	-	protein_coding	ENST00000366560.4	protein_coding	1	135	1	0	0
chr1	241847488	241848809	ZNF143_conserved_146	241848204	241889939	ENSG00000174371.17	EXO1	+	protein_coding	ENST00000366548.8	protein_coding	1	56	1	1	1
chr1	243254882	243256577	ZNF143_conserved_147	243211895	243255348	ENSG00000143702.16	CEP170	-	protein_coding	ENST00000522995.1	protein_coding	3	381	1	1	1
chr1	243254882	243256577	ZNF143_conserved_147	243256041	243500091	ENSG00000054282.16	SDCCAG8	+	protein_coding	ENST00000366541.8	protein_coding	1	312	1	1	1
chr1	244451089	244452967	ZNF143_conserved_148	244408494	244451909	ENSG00000035687.10	ADSS2	-	protein_coding	ENST00000366535.4	protein_coding	1	119	1	0	0
chr1	244652012	244653889	ZNF143_conserved_149	244653103	244705951	ENSG00000121644.19	DESI2	+	protein_coding	ENST00000263831.11	protein_coding	1	153	1	0	0
chr1	246931609	246932818	ZNF143_conserved_150	246839098	246931424	ENSG00000153207.16	AHCTF1	-	protein_coding	ENST00000326225.3	protein_coding	1	789	1	1	1
chr10	17643321	17644774	ZNF143_conserved_151	17644151	17716824	ENSG00000136738.15	STAM	+	protein_coding	ENST00000377524.8	protein_coding	1	104	1	0	0
chr10	26860285	26861491	ZNF143_conserved_152	26746593	26860892	ENSG00000136754.18	ABI1	-	protein_coding	ENST00000376170.8	protein_coding	1	4	1	1	1
chr10	27240264	27243569	ZNF143_conserved_153	27195217	27242088	ENSG00000107897.20	ACBD5	-	protein_coding	ENST00000375901.5	protein_coding	1	172	1	1	1
chr10	27240264	27243569	ZNF143_conserved_153	27243130	27250804	ENSG00000262412.1	ENSG00000262412	+	lncRNA	ENST00000574842.1	lncRNA	2	1214	1	1	1
chr10	37976130	37977164	ZNF143_conserved_154	37949573	37976647	ENSG00000175395.16	ZNF25	-	protein_coding	ENST00000302609.8	protein_coding	1	0	0	0	0
chr10	37976130	37977164	ZNF143_conserved_154	37976825	37992467	ENSG00000226447.1	ZNF25-DT	+	lncRNA	ENST00000412789.1	lncRNA	3	178	1	1	1
chr10	38010121	38011524	ZNF143_conserved_155	38010675	38060087	ENSG00000189180.16	ZNF33A	+	protein_coding	ENST00000432900.7	protein_coding	1	147	0	0	0
chr10	42551991	42553708	ZNF143_conserved_156	42520823	42552808	ENSG00000234420.9	ZNF37BP	-	transcribed_processed_pseudogene	ENST00000473592.1	processed_transcript	1	41	1	0	0
chr10	43648017	43649710	ZNF143_conserved_157	43643862	43648881	ENSG00000169740.14	ZNF32	-	protein_coding	ENST00000374433.7	protein_coding	1	18	1	1	1
chr10	58334421	58335836	ZNF143_conserved_158	58335006	58370748	ENSG00000072401.15	UBE2D1	+	protein_coding	ENST00000373910.9	protein_coding	1	122	1	1	1
chr10	58384936	58386071	ZNF143_conserved_159	58385410	58399220	ENSG00000108064.11	TFAM	+	protein_coding	ENST00000487519.6	protein_coding	1	93	1	0	0
chr10	62803961	62806043	ZNF143_conserved_160	62793562	62805887	ENSG00000238280.2	ENSG00000238280	-	lncRNA	ENST00000425290.1	lncRNA	5	885	1	1	1
chr10	72353240	72355315	ZNF143_conserved_166	72332863	72354919	ENSG00000148719.16	DNAJB12	-	protein_coding	ENST00000444643.8	protein_coding	1	642	1	1	1
chr10	72625558	72626566	ZNF143_conserved_167	72367340	72626079	ENSG00000107745.20	MICU1	-	protein_coding	ENST00000361114.10	protein_coding	1	17	1	0	0
chr10	73109544	73111467	ZNF143_conserved_168	73110530	73131828	ENSG00000166321.14	NUDT13	+	protein_coding	ENST00000372997.3	protein_coding	1	25	1	1	1
chr10	73251666	73253152	ZNF143_conserved_169	73248849	73252644	ENSG00000182180.14	MRPS16	-	protein_coding	ENST00000372945.8	protein_coding	1	235	1	0	0
chr10	73251666	73253152	ZNF143_conserved_169	73252791	73254349	ENSG00000227540.1	DNAJC9-AS1	+	lncRNA	ENST00000457147.1	lncRNA	1	382	1	1	1
chr10	73495197	73496395	ZNF143_conserved_170	73436433	73496024	ENSG00000107758.16	PPP3CB	-	protein_coding	ENST00000360663.10	protein_coding	1	228	1	0	0
chr10	73495197	73496395	ZNF143_conserved_170	73495525	73505691	ENSG00000221817.12	PPP3CB-AS1	+	lncRNA	ENST00000422977.2	lncRNA	1	271	0	0	0
chr10	73781633	73782714	ZNF143_conserved_171	73782048	73783652	ENSG00000172586.8	CHCHD1	+	protein_coding	ENST00000372833.6	protein_coding	1	125	0	0	0
chr10	73784798	73786786	ZNF143_conserved_172	73785662	73801792	ENSG00000214655.11	ZSWIM8	+	protein_coding	ENST00000605216.5	protein_coding	1	130	1	1	1
chr10	79826160	79827301	ZNF143_conserved_173	79691500	79826516	ENSG00000225484.7	NUTM2B-AS1	-	lncRNA	ENST00000601369.6	lncRNA	2	214	1	1	1
chr10	79826160	79827301	ZNF143_conserved_173	79826739	79850878	ENSG00000228570.8	NUTM2E	+	protein_coding	ENST00000429984.5	protein_coding	5	9	1	0	0
chr10	80078389	80079616	ZNF143_conserved_174	80047707	80078844	ENSG00000230091.6	TMEM254-AS1	-	lncRNA	ENST00000448729.6	lncRNA	1	158	1	0	0
chr10	80078389	80079616	ZNF143_conserved_174	80079036	80092557	ENSG00000133678.14	TMEM254	+	protein_coding	ENST00000372273.7	protein_coding	1	34	1	0	0
chr10	87342169	87343387	ZNF143_conserved_175	87325044	87342485	ENSG00000223482.10	NUTM2A-AS1	-	lncRNA	ENST00000458739.1	lncRNA	1	293	1	1	1
chr10	87342169	87343387	ZNF143_conserved_175	87342922	87357301	ENSG00000224914.4	LINC00863	+	lncRNA	ENST00000638195.1	lncRNA	1	144	1	0	0
chr10	89701038	89702288	ZNF143_conserved_176	89667181	89699671	ENSG00000235100.6	ENSG00000235100	-	lncRNA	ENST00000449882.2	lncRNA	5	1992	0	0	0
chr10	89701038	89702288	ZNF143_conserved_176	89701610	89774939	ENSG00000138182.15	KIF20B	+	protein_coding	ENST00000260753.8	protein_coding	1	53	1	0	0
chr10	90871246	90872716	ZNF143_conserved_177	90871974	90902191	ENSG00000148688.14	RPP30	+	protein_coding	ENST00000371703.8	protein_coding	1	7	1	1	1
chr10	92290300	92291702	ZNF143_conserved_178	92046692	92291078	ENSG00000107864.15	CPEB3	-	protein_coding	ENST00000265997.5	protein_coding	1	77	1	0	0
chr10	92290300	92291702	ZNF143_conserved_178	92291167	92353964	ENSG00000198060.10	MARCHF5	+	protein_coding	ENST00000358935.3	protein_coding	1	166	1	1	1
chr10	92591226	92593615	ZNF143_conserved_179	92593130	92655395	ENSG00000138160.7	KIF11	+	protein_coding	ENST00000260731.5	protein_coding	1	710	1	0	0
chr10	97292072	97293307	ZNF143_conserved_180	97222176	97292673	ENSG00000213390.11	ARHGAP19	-	protein_coding	ENST00000358308.7	protein_coding	1	16	1	1	1
chr10	97445485	97446613	ZNF143_conserved_181	97435909	97446006	ENSG00000171311.13	EXOSC1	-	protein_coding	ENST00000370902.8	protein_coding	1	43	0	0	0
chr10	97445485	97446613	ZNF143_conserved_181	97446170	97457366	ENSG00000171307.19	ZDHHC16	+	protein_coding	ENST00000370854.7	protein_coding	1	121	1	1	1
chr10	97497398	97499883	ZNF143_conserved_182	97458326	97498609	ENSG00000155229.21	MMS19	-	protein_coding	ENST00000355839.10	protein_coding	1	31	1	0	0
chr10	97497398	97499883	ZNF143_conserved_182	97498924	97571206	ENSG00000165886.5	UBTD1	+	protein_coding	ENST00000370664.4	protein_coding	1	284	1	1	1
chr10	98134136	98135498	ZNF143_conserved_183	98134624	98244894	ENSG00000166024.14	R3HCC1L	+	protein_coding	ENST00000370584.7	protein_coding	2	193	1	1	1
chr10	99731617	99733049	ZNF143_conserved_184	99732234	99756134	ENSG00000119929.13	CUTC	+	protein_coding	ENST00000370476.10	protein_coding	1	99	0	0	0
chr10	99731617	99733049	ZNF143_conserved_184	99710868	99732127	ENSG00000014919.13	COX15	-	protein_coding	ENST00000016171.6	protein_coding	1	206	1	1	1
chr10	100912503	100914065	ZNF143_conserved_185	100912979	100959590	ENSG00000119906.13	SLF2	+	protein_coding	ENST00000370269.3	protein_coding	1	305	1	0	0
chr10	101353383	101354897	ZNF143_conserved_186	101354165	101557313	ENSG00000166167.18	BTRC	+	protein_coding	ENST00000370187.8	protein_coding	1	25	0	1	0
chr10	102055425	102056969	ZNF143_conserved_187	102029448	102056193	ENSG00000120029.13	ARMH3	-	protein_coding	ENST00000311122.5	protein_coding	1	4	0	0	0
chr10	102132255	102134187	ZNF143_conserved_188	102133040	102150333	ENSG00000148840.11	PPRC1	+	protein_coding	ENST00000278070.7	protein_coding	1	181	1	1	1
chr10	102501883	102504622	ZNF143_conserved_189	102479229	102502712	ENSG00000138107.13	ACTR1A	-	protein_coding	ENST00000369905.9	protein_coding	1	540	1	1	1
chr10	102501883	102504622	ZNF143_conserved_189	102503972	102633535	ENSG00000107882.12	SUFU	+	protein_coding	ENST00000369902.8	protein_coding	1	720	1	1	1
chr10	102853918	102854991	ZNF143_conserved_190	102845761	102854513	ENSG00000282772.1	ENSG00000282772	-	lncRNA	ENST00000631443.1	lncRNA	4	59	1	1	1
chr10	102853918	102854991	ZNF143_conserved_190	102854262	102864213	ENSG00000166275.16	BORCS7	+	protein_coding	ENST00000369883.3	protein_coding	1	192	0	0	0
chr10	103350495	103351743	ZNF143_conserved_191	103302796	103351140	ENSG00000156374.16	PCGF6	-	protein_coding	ENST00000369847.4	protein_coding	1	21	1	1	1
chr10	110225378	110227735	ZNF143_conserved_192	110225993	110286506	ENSG00000119950.21	MXI1	+	protein_coding	ENST00000239007.11	protein_coding	1	563	1	1	1
chr10	114937654	114938847	ZNF143_conserved_194	114938195	114977676	ENSG00000165832.6	TRUB1	+	protein_coding	ENST00000298746.5	protein_coding	1	55	1	1	1
chr10	119596247	119597662	ZNF143_conserved_196	119573465	119596964	ENSG00000151923.18	TIAL1	-	protein_coding	ENST00000436547.7	protein_coding	1	10	1	1	1
chr10	122373790	122375673	ZNF143_conserved_197	122374708	122432345	ENSG00000107679.15	PLEKHA1	+	protein_coding	ENST00000368990.8	protein_coding	1	23	1	1	1
chr10	123153533	123155216	ZNF143_conserved_198	123154402	123170467	ENSG00000154473.18	BUB3	+	protein_coding	ENST00000368865.9	protein_coding	1	28	1	1	1
chr10	124461305	124462618	ZNF143_conserved_199	124461843	124614141	ENSG00000107902.14	LHPP	+	protein_coding	ENST00000368839.1	protein_coding	1	118	1	1	1
chr10	124800708	124802865	ZNF143_conserved_200	124801819	124836667	ENSG00000165660.8	ABRAXAS2	+	protein_coding	ENST00000298492.6	protein_coding	1	33	1	1	1
chr10	130109717	130111874	ZNF143_conserved_201	130063896	130110830	ENSG00000237489.5	C10orf143	-	protein_coding	ENST00000637128.2	protein_coding	5	35	1	1	1
chr11	206958	209769	ZNF143_conserved_202	202924	207399	ENSG00000177951.18	BET1L	-	protein_coding	ENST00000382762.8	protein_coding	1	964	1	0	0
chr11	206958	209769	ZNF143_conserved_202	208530	215113	ENSG00000177963.15	RIC8A	+	protein_coding	ENST00000325207.9	protein_coding	1	167	1	1	1
chr11	235982	237535	ZNF143_conserved_203	215030	236342	ENSG00000142082.15	SIRT3	-	protein_coding	ENST00000382743.9	protein_coding	1	416	0	0	0
chr11	235982	237535	ZNF143_conserved_203	236976	252984	ENSG00000185627.19	PSMD13	+	protein_coding	ENST00000532097.6	protein_coding	1	218	1	0	0
chr11	449542	451534	ZNF143_conserved_204	450279	491399	ENSG00000174915.12	PTDSS2	+	protein_coding	ENST00000308020.6	protein_coding	1	259	1	1	1
chr11	808471	810912	ZNF143_conserved_205	809967	812876	ENSG00000177600.9	RPLP2	+	protein_coding	ENST00000321153.9	protein_coding	1	276	0	0	0
chr11	2399636	2402116	ZNF143_conserved_207	2400750	2403876	ENSG00000184281.15	TSSC4	+	protein_coding	ENST00000333256.11	protein_coding	1	126	1	1	1
chr11	3056913	3058088	ZNF143_conserved_208	3000929	3057423	ENSG00000110619.18	CARS1	-	protein_coding	ENST00000380525.9	protein_coding	1	77	1	1	1
chr11	9383970	9385738	ZNF143_conserved_209	9384652	9448127	ENSG00000205339.10	IPO7	+	protein_coding	ENST00000379719.8	protein_coding	1	202	1	1	1
chr11	9460083	9461684	ZNF143_conserved_210	9460976	9527613	ENSG00000166478.10	ZNF143	+	protein_coding	ENST00000530463.5	protein_coding	1	93	1	0	0
chr11	16737902	16739654	ZNF143_conserved_211	16738647	16758340	ENSG00000110696.10	C11orf58	+	protein_coding	ENST00000228136.9	protein_coding	1	131	1	1	1
chr11	17077213	17078709	ZNF143_conserved_212	17074388	17077667	ENSG00000110700.7	RPS13	-	protein_coding	ENST00000525634.6	protein_coding	1	294	1	0	0
chr11	36288921	36289996	ZNF143_conserved_213	36272292	36289424	ENSG00000110442.12	COMMD9	-	protein_coding	ENST00000263401.10	protein_coding	1	34	1	1	1
chr11	43643517	43645008	ZNF143_conserved_215	43644266	43831005	ENSG00000283341.4	ENSG00000283341	+	lncRNA	ENST00000529261.5	lncRNA	3	4	1	0	0
chr11	47176099	47177811	ZNF143_conserved_217	47164301	47176879	ENSG00000149182.15	ARFGAP2	-	protein_coding	ENST00000524782.6	protein_coding	1	76	0	0	0
chr11	47268616	47270309	ZNF143_conserved_218	47269376	47330031	ENSG00000110514.19	MADD	+	protein_coding	ENST00000342922.8	protein_coding	1	86	1	1	1
chr11	47425860	47427400	ZNF143_conserved_219	47418769	47426473	ENSG00000165916.9	PSMC3	-	protein_coding	ENST00000619920.4	protein_coding	1	157	1	1	1
chr11	57657056	57658189	ZNF143_conserved_221	57657760	57661436	ENSG00000172409.7	CLP1	+	protein_coding	ENST00000525602.1	protein_coding	1	138	1	1	1
chr11	58577596	58579092	ZNF143_conserved_222	58527039	58578220	ENSG00000110031.13	LPXN	-	protein_coding	ENST00000528489.1	protein_coding	2	124	0	0	0
chr11	58577596	58579092	ZNF143_conserved_222	58579063	58621550	ENSG00000186660.15	ZFP91	+	protein_coding	ENST00000316059.7	protein_coding	1	719	1	1	1
chr11	60905608	60907359	ZNF143_conserved_223	60890547	60906585	ENSG00000110107.9	PRPF19	-	protein_coding	ENST00000227524.9	protein_coding	1	102	1	0	0
chr11	60905608	60907359	ZNF143_conserved_223	60906789	60909742	ENSG00000257052.1	PRPF19-DT	+	lncRNA	ENST00000544421.1	lncRNA	2	306	1	1	1
chr11	60913314	60914876	ZNF143_conserved_224	60913166	60914052	ENSG00000256944.1	TMEM109-DT	-	lncRNA	ENST00000543275.1	lncRNA	2	43	0	0	0
chr11	60913314	60914876	ZNF143_conserved_224	60914158	60923443	ENSG00000110108.10	TMEM109	+	protein_coding	ENST00000227525.8	protein_coding	1	63	1	1	1
chr11	61332283	61333554	ZNF143_conserved_225	61299451	61333105	ENSG00000167986.15	DDB1	-	protein_coding	ENST00000301764.12	protein_coding	1	187	1	0	0
chr11	61332283	61333554	ZNF143_conserved_225	61333228	61349242	ENSG00000149476.16	TKFC	+	protein_coding	ENST00000394900.8	protein_coding	1	310	1	0	0
chr11	61361398	61362706	ZNF143_conserved_226	61348805	61361882	ENSG00000162144.10	CYB561A3	-	protein_coding	ENST00000294072.9	protein_coding	1	170	1	1	1
chr11	61361398	61362706	ZNF143_conserved_226	61361964	61369195	ENSG00000149483.13	TMEM138	+	protein_coding	ENST00000542946.2	protein_coding	1	88	1	1	1
chr11	61792019	61793632	ZNF143_conserved_227	61788949	61792599	ENSG00000134825.16	TMEM258	-	protein_coding	ENST00000537328.6	protein_coding	1	226	1	1	1
chr11	61792019	61793632	ZNF143_conserved_227	61792911	61797238	ENSG00000168496.4	FEN1	+	protein_coding	ENST00000305885.3	protein_coding	1	86	0	1	0
chr11	62123227	62124974	ZNF143_conserved_228	62124011	62153169	ENSG00000149503.13	INCENP	+	protein_coding	ENST00000394818.8	protein_coding	1	89	0	0	0
chr11	62854991	62856630	ZNF143_conserved_229	62851988	62855867	ENSG00000255717.9	SNHG1	-	lncRNA	ENST00000537925.5	lncRNA	1	57	1	0	0
chr11	62854991	62856630	ZNF143_conserved_229	62856102	62888793	ENSG00000168003.19	SLC3A2	+	protein_coding	ENST00000377890.6	protein_coding	1	292	0	0	0
chr11	63670623	63672559	ZNF143_conserved_230	63624087	63671376	ENSG00000184743.13	ATL3	-	protein_coding	ENST00000398868.8	protein_coding	1	215	0	1	0
chr11	64246511	64248130	ZNF143_conserved_231	64244479	64246943	ENSG00000173457.11	PPP1R14B	-	protein_coding	ENST00000309318.8	protein_coding	1	377	1	1	1
chr11	64246511	64248130	ZNF143_conserved_231	64247054	64248177	ENSG00000256940.4	PPP1R14B-AS1	+	lncRNA	ENST00000538355.1	lncRNA	2	266	0	0	0
chr11	64268251	64272001	ZNF143_conserved_232	64270269	64271868	ENSG00000002330.14	BAD	-	protein_coding	ENST00000493798.1	protein_coding	2	1742	1	0	0
chr11	64268251	64272001	ZNF143_conserved_232	64270062	64288090	ENSG00000173264.15	GPR137	+	protein_coding	ENST00000546139.5	protein_coding	1	64	1	1	1
chr11	64809465	64811289	ZNF143_conserved_234	64803516	64810558	ENSG00000133895.18	MEN1	-	protein_coding	ENST00000377321.5	protein_coding	1	181	1	1	1
chr11	64923599	64925466	ZNF143_conserved_235	64924689	64934475	ENSG00000068971.14	PPP2R5B	+	protein_coding	ENST00000164133.7	protein_coding	1	157	1	1	1
chr11	65040549	65041845	ZNF143_conserved_236	65040970	65044828	ENSG00000168061.17	SAC3D1	+	protein_coding	ENST00000398846.6	protein_coding	1	227	1	1	1
chr11	65719749	65721432	ZNF143_conserved_238	65717673	65720798	ENSG00000172922.11	RNASEH2C	-	protein_coding	ENST00000308418.10	protein_coding	1	208	1	1	1
chr11	65856838	65861083	ZNF143_conserved_239	65854673	65858180	ENSG00000172757.13	CFL1	-	protein_coding	ENST00000308162.10	protein_coding	1	780	1	1	1
chr11	65856838	65861083	ZNF143_conserved_239	65860433	65866439	ENSG00000172732.12	MUS81	+	protein_coding	ENST00000308110.9	protein_coding	1	1473	1	1	1
chr11	65867502	65868708	ZNF143_conserved_240	65866447	65868007	ENSG00000172638.13	EFEMP2	-	protein_coding	ENST00000526911.1	protein_coding	3	98	1	1	1
chr11	65961132	65962135	ZNF143_conserved_242	65961734	65980137	ENSG00000175467.15	SART1	+	protein_coding	ENST00000312397.10	protein_coding	1	101	1	0	0
chr11	66051607	66052909	ZNF143_conserved_243	66052364	66069308	ENSG00000087365.16	SF3B2	+	protein_coding	ENST00000322535.11	protein_coding	1	106	1	1	1
chr11	66267363	66269726	ZNF143_conserved_244	66267635	66268129	ENSG00000254762.1	KLC2-AS2	-	lncRNA	ENST00000533287.1	lncRNA	2	415	1	0	0
chr11	66267363	66269726	ZNF143_conserved_244	66268639	66277492	ENSG00000174903.16	RAB1B	+	protein_coding	ENST00000311481.11	protein_coding	1	95	1	1	1
chr11	66344589	66345707	ZNF143_conserved_245	66337339	66345104	ENSG00000174744.14	BRMS1	-	protein_coding	ENST00000359957.8	protein_coding	1	44	1	0	0
chr11	66438114	66439528	ZNF143_conserved_246	66435075	66438848	ENSG00000174547.13	MRPL11	-	protein_coding	ENST00000310999.11	protein_coding	1	27	1	1	1
chr11	67239718	67240554	ZNF143_conserved_247	67240047	67256373	ENSG00000173120.15	KDM2A	+	protein_coding	ENST00000530342.2	protein_coding	1	89	0	0	0
chr11	67427571	67429024	ZNF143_conserved_249	67428494	67435401	ENSG00000175634.15	RPS6KB2	+	protein_coding	ENST00000312629.10	protein_coding	1	197	1	1	1
chr11	67606219	67607409	ZNF143_conserved_250	67604053	67605964	ENSG00000184224.3	NDUFV1-DT	-	lncRNA	ENST00000446232.1	lncRNA	1	850	1	0	0
chr11	67606219	67607409	ZNF143_conserved_250	67606936	67612554	ENSG00000167792.13	NDUFV1	+	protein_coding	ENST00000322776.11	protein_coding	1	122	1	1	1
chr11	69172455	69173165	ZNF143_conserved_251	69147228	69171564	ENSG00000261070.1	ENSG00000261070	-	lncRNA	ENST00000562772.1	lncRNA	1	1246	1	1	1
chr11	69674007	69675850	ZNF143_conserved_253	69665566	69675323	ENSG00000149716.13	LTO1	-	protein_coding	ENST00000536870.5	protein_coding	1	395	1	1	1
chr11	71927933	71929379	ZNF143_conserved_254	71916595	71928654	ENSG00000254469.11	XNDC1N	-	protein_coding	ENST00000529844.5	protein_coding	2	2	1	1	1
chr11	71927933	71929379	ZNF143_conserved_254	71929034	71997597	ENSG00000137522.18	RNF121	+	protein_coding	ENST00000393713.7	protein_coding	1	378	0	0	0
chr11	72080096	72081239	ZNF143_conserved_255	72002864	72080542	ENSG00000137497.19	NUMA1	-	protein_coding	ENST00000393695.8	protein_coding	1	125	0	0	0
chr11	72080096	72081239	ZNF143_conserved_255	72080331	72110777	ENSG00000284922.2	LRTOMT	+	protein_coding	ENST00000307198.11	protein_coding	2	336	1	1	1
chr11	72080096	72081239	ZNF143_conserved_255	72080850	72096895	ENSG00000184154.16	LRRC51	+	protein_coding	ENST00000289488.8	protein_coding	1	183	1	1	1
chr11	72433786	72435186	ZNF143_conserved_256	72285495	72434531	ENSG00000162129.15	CLPB	-	protein_coding	ENST00000294053.9	protein_coding	1	45	1	1	1
chr11	72793455	72794855	ZNF143_conserved_257	72685069	72793599	ENSG00000186635.15	ARAP1	-	protein_coding	ENST00000359373.9	protein_coding	2	556	1	1	1
chr11	72793455	72794855	ZNF143_conserved_257	72754729	72794047	ENSG00000214530.10	STARD10	-	protein_coding	ENST00000334805.11	protein_coding	1	108	1	1	1
chr11	73597799	73599194	ZNF143_conserved_258	73400487	73598189	ENSG00000054965.11	FAM168A	-	protein_coding	ENST00000064778.8	protein_coding	1	307	1	1	1
chr11	73787635	73788539	ZNF143_conserved_259	73787895	73864598	ENSG00000175581.14	MRPL48	+	protein_coding	ENST00000411840.6	protein_coding	1	192	1	0	0
chr11	73950401	73951494	ZNF143_conserved_260	73951026	73970281	ENSG00000187726.9	DNAJB13	+	protein_coding	ENST00000339764.6	protein_coding	1	79	1	1	1
