chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	rpkm	cpm	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr10	20312202	20312616	ZFP143_peak_201	20312469	20342501	ENSMUSG00000037608.16	Bclaf1	+	protein_coding	ENSMUST00000092678.9	protein_coding	1	60	1.9081847390266993	57.30660408244984	1	1	1
chr10	33950968	33951472	ZFP143_peak_206	33926319	33951222	ENSMUSG00000039531.8	Zup1	-	protein_coding	ENSMUST00000048222.5	protein_coding	1	2	0.2638443789230216	6.570516568320007	1	0	0
chr10	34234084	34234256	ZFP143_peak_207	34230907	34233531	ENSMUSG00000111149.1	Gm26564	-	lincRNA	ENSMUST00000216701.1	lincRNA	3	639	0.7137968110597918	1.8730028322208936	1	0	0
chr10	40258420	40258777	ZFP143_peak_208	40249350	40257676	ENSMUSG00000019837.8	Gtf3c6	-	protein_coding	ENSMUST00000019982.8	protein_coding	1	922	0.8935620932554427	7.439797988444816	0	0	0
chr10	40349023	40349547	ZFP143_peak_209	40349308	40483818	ENSMUSG00000038481.13	Cdk19	+	protein_coding	ENSMUST00000044672.10	protein_coding	1	23	0.5373176856241714	72.27460189330728	1	1	1
chr10	40349023	40349547	ZFP143_peak_209	40348508	40350103	ENSMUSG00000038491.9	Cdk19os	-	antisense	ENSMUST00000143103.1	antisense	1	818	0.14690211124992492	0.23430886744363028	1	1	1
chr10	40883025	40883731	ZFP143_peak_210	40831621	40883311	ENSMUSG00000038446.8	Cdc40	-	protein_coding	ENSMUST00000044166.8	protein_coding	1	67	0.3650449464582704	18.869173282427997	1	1	1
chr10	40883025	40883731	ZFP143_peak_210	40883475	40938569	ENSMUSG00000019831.14	Wasf1	+	protein_coding	ENSMUST00000019975.13	protein_coding	1	97	0.2243631213898271	12.361061809851137	1	0	0
chr10	41809312	41809999	ZFP143_peak_211	41801444	41809630	ENSMUSG00000019813.16	Cep57l1	-	protein_coding	ENSMUST00000215496.1	processed_transcript	1	25	0.4885899049594524	3.999596961998078	1	1	1
chr10	41809312	41809999	ZFP143_peak_211	41809935	41908424	ENSMUSG00000038332.13	Sesn1	+	protein_coding	ENSMUST00000099931.10	protein_coding	1	280	0.21924556229789266	21.59327618515715	1	1	1
chr10	42478283	42478823	ZFP143_peak_213	42312585	42478565	ENSMUSG00000038302.14	Afg1l	-	protein_coding	ENSMUST00000041024.14	protein_coding	1	12	0.22464639775327855	37.28680909908917	0	0	0
chr10	42501773	42502391	ZFP143_peak_214	42502031	42535370	ENSMUSG00000019804.12	Snx3	+	protein_coding	ENSMUST00000019939.11	protein_coding	1	51	0.997232221717915	33.24672503985357	1	0	0
chr10	58322926	58323179	ZFP143_peak_219	58323466	58424691	ENSMUSG00000019920.18	Lims1	+	protein_coding	ENSMUST00000020078.13	protein_coding	1	414	0.3714563359358431	37.60066760510571	1	0	0
chr10	59702427	59702750	ZFP143_peak_221	59702618	59864130	ENSMUSG00000020111.15	Micu1	+	protein_coding	ENSMUST00000179709.7	protein_coding	1	30	0.23603356689520985	38.122253456379134	1	0	0
chr10	60752595	60752796	ZFP143_peak_223	60712072	60752782	ENSMUSG00000020100.15	Slc29a3	-	protein_coding	ENSMUST00000117513.7	protein_coding	1	87	0.38854036839784345	15.817478397476206	0	0	0
chr10	62651303	62651730	ZFP143_peak_230	62616015	62651218	ENSMUSG00000020076.7	Ddx50	-	protein_coding	ENSMUST00000020270.5	protein_coding	1	298	0.48384432090599017	17.032771628853574	1	0	0
chr10	63122508	63122912	ZFP143_peak_231	63116277	63122684	ENSMUSG00000020067.8	Mypn	-	protein_coding	ENSMUST00000218978.1	protein_coding	1	26	0.07530186299807956	0.4824590362286958	0	0	0
chr10	63382575	63383099	ZFP143_peak_234	63319005	63381704	ENSMUSG00000020063.16	Sirt1	-	protein_coding	ENSMUST00000120239.7	protein_coding	5	1133	0.5016471757437102	31.45277627195489	1	1	1
chr10	63386314	63386680	ZFP143_peak_235	63386563	63410576	ENSMUSG00000036764.12	Dnajc12	+	protein_coding	ENSMUST00000043317.6	protein_coding	1	66	0.073288440949062	1.759875332509826	1	1	1
chr10	68137824	68138017	ZFP143_peak_240	68096454	68136626	ENSMUSG00000019947.10	Arid5b	-	protein_coding	ENSMUST00000218532.1	protein_coding	1	1294	2.6929220774755525	108.18006569634787	0	0	0
chr10	70440669	70440877	ZFP143_peak_246	70440880	70558736	ENSMUSG00000043259.15	Fam13c	+	protein_coding	ENSMUST00000173042.8	protein_coding	1	107	0.15803417780228435	18.625276059066024	0	0	0
chr10	71237709	71238284	ZFP143_peak_247	71225464	71238280	ENSMUSG00000003923.14	Tfam	-	protein_coding	ENSMUST00000092430.10	protein_coding	1	284	0.9841344098537678	12.612666596685887	1	0	0
chr10	71284953	71285641	ZFP143_peak_248	71254980	71285262	ENSMUSG00000019927.6	Ube2d1	-	protein_coding	ENSMUST00000020085.6	protein_coding	1	35	0.25691760170898303	7.779978814951425	1	1	1
chr10	75517774	75518304	ZFP143_peak_252	75506825	75517972	ENSMUSG00000033416.15	Gucd1	-	protein_coding	ENSMUST00000118936.7	protein_coding	1	67	0.38173663960724113	4.255218321701917	1	0	0
chr10	75517774	75518304	ZFP143_peak_252	75517551	75537381	ENSMUSG00000020180.10	Snrpd3	+	protein_coding	ENSMUST00000020397.10	protein_coding	1	488	1.612276683351252	31.97144663085533	0	0	0
chr10	75764097	75764486	ZFP143_peak_255	75754853	75764270	ENSMUSG00000020196.10	Cabin1	-	protein_coding	ENSMUST00000218469.1	protein_coding	3	21	1.0362971280460112	9.758810054809286	0	0	0
chr10	75837140	75837660	ZFP143_peak_256	75831114	75837367	ENSMUSG00000033318.7	Gstt2	-	protein_coding	ENSMUST00000220440.1	protein_coding	5	33	0.16208957949279285	1.0135461405684336	1	1	1
chr10	75921145	75921610	ZFP143_peak_257	75896777	75921614	ENSMUSG00000000902.13	Smarcb1	-	protein_coding	ENSMUST00000121304.1	protein_coding	1	237	0.9538652375675278	23.69115090546469	1	0	0
chr10	75954357	75954618	ZFP143_peak_258	75954514	76009591	ENSMUSG00000033255.8	Gm5134	+	protein_coding	ENSMUST00000099577.3	protein_coding	1	27	0.02851152635164413	1.5703293368695037	1	0	0
chr10	77033021	77033466	ZFP143_peak_260	77033268	77046268	ENSMUSG00000001436.15	Slc19a1	+	protein_coding	ENSMUST00000136925.7	protein_coding	1	25	0.5252685742751863	6.828491465577422	0	0	0
chr10	78591856	78592223	ZFP143_peak_264	78584503	78591964	ENSMUSG00000032714.6	Syde1	-	protein_coding	ENSMUST00000040580.6	protein_coding	1	75	0.22807106101020239	1.70163818619712	1	1	1
chr10	79669338	79670056	ZFP143_peak_266	79669369	79676127	ENSMUSG00000020308.7	Tpgs1	+	protein_coding	ENSMUST00000020552.7	protein_coding	1	328	1.2564691457532562	8.491218487000506	1	1	1
chr10	79681746	79682209	ZFP143_peak_267	79682195	79688398	ENSMUSG00000020307.15	Cdc34	+	protein_coding	ENSMUST00000020550.12	protein_coding	1	218	5.698423395864374	35.347320324546715	1	1	1
chr10	79746351	79746905	ZFP143_peak_268	79736130	79746581	ENSMUSG00000020329.12	Polrmt	-	protein_coding	ENSMUST00000159016.7	protein_coding	1	47	0.45819071270307987	4.788551138459887	1	1	1
chr10	79908540	79909115	ZFP143_peak_269	79894935	79908898	ENSMUSG00000013833.15	Med16	-	protein_coding	ENSMUST00000165684.7	protein_coding	1	71	0.6004616090697856	8.384245447441415	1	0	0
chr10	79959965	79960369	ZFP143_peak_270	79960152	79970203	ENSMUSG00000035754.8	Wdr18	+	protein_coding	ENSMUST00000045247.8	protein_coding	1	15	1.9167955994091253	19.26571256966112	0	0	0
chr10	79983988	79984605	ZFP143_peak_271	79977118	79984330	ENSMUSG00000013858.14	Tmem259	-	protein_coding	ENSMUST00000052885.13	protein_coding	1	34	1.260716819625278	9.092289703137505	1	0	0
chr10	80141963	80142702	ZFP143_peak_273	80137347	80140835	ENSMUSG00000035640.18	Cbarp	-	protein_coding	ENSMUST00000142853.2	protein_coding	2	1497	0.16102111467017582	0.5616416479695733	0	0	0
chr10	80141963	80142702	ZFP143_peak_273	80142315	80145818	ENSMUSG00000003072.15	Atp5d	+	protein_coding	ENSMUST00000003156.14	protein_coding	1	17	2.2058449820938058	7.727074972274602	1	1	1
chr10	80172730	80173150	ZFP143_peak_274	80172944	80175146	ENSMUSG00000035595.6	Fam174c	+	protein_coding	ENSMUST00000041882.6	protein_coding	1	4	0.5655051175121679	1.2452422687617937	1	0	0
chr10	80264642	80265019	ZFP143_peak_275	80264984	80288408	ENSMUSG00000069565.12	Dazap1	+	protein_coding	ENSMUST00000105362.7	protein_coding	1	154	1.6697286112054188	39.111722988875734	0	1	0
chr10	80329377	80329737	ZFP143_peak_276	80329953	80336441	ENSMUSG00000035504.16	Reep6	+	protein_coding	ENSMUST00000105358.7	protein_coding	1	396	0.20572873186936025	1.3347680123684096	1	0	0
chr10	80398948	80399230	ZFP143_peak_277	80392539	80399550	ENSMUSG00000035478.14	Mbd3	-	protein_coding	ENSMUST00000092295.9	protein_coding	1	461	1.8327600026022601	12.849480378244447	1	0	0
chr10	80561302	80561887	ZFP143_peak_278	80540925	80561560	ENSMUSG00000047417.18	Rexo1	-	protein_coding	ENSMUST00000057910.15	protein_coding	1	34	0.9136083675104553	18.852308663578246	1	0	0
chr10	80602608	80603250	ZFP143_peak_279	80602957	80614963	ENSMUSG00000113949.1	Scamp4	+	protein_coding	ENSMUST00000180350.2	protein_coding	1	28	1.326451808986068	15.925380418686732	1	0	0
chr10	80602608	80603250	ZFP143_peak_279	80602880	80607654	ENSMUSG00000113640.1	Adat3	+	protein_coding	ENSMUST00000038411.4	protein_coding	2	49	1.3049470754964405	6.229817338420007	1	0	0
chr10	80900550	80901388	ZFP143_peak_280	80899450	80900969	ENSMUSG00000020219.7	Timm13	-	protein_coding	ENSMUST00000020440.6	protein_coding	1	0	2.2578713087686944	3.4297065180196467	1	1	1
chr10	80918056	80918499	ZFP143_peak_281	80901203	80918245	ENSMUSG00000062075.13	Lmnb2	-	protein_coding	ENSMUST00000057623.13	protein_coding	1	32	1.1064378980277716	18.855914658189285	1	1	1
chr10	80998758	80999131	ZFP143_peak_282	80951187	80998190	ENSMUSG00000048240.14	Gng7	-	protein_coding	ENSMUST00000118465.7	protein_coding	1	754	0.07660261601706339	3.6005527606500305	1	0	0
chr10	81137054	81137752	ZFP143_peak_283	81137953	81148458	ENSMUSG00000035011.15	Zbtb7a	+	protein_coding	ENSMUST00000117956.1	protein_coding	1	550	2.2370799192395596	23.500524551611573	1	1	1
chr10	81266724	81267181	ZFP143_peak_285	81264713	81266934	ENSMUSG00000034932.4	Mrpl54	-	protein_coding	ENSMUST00000046114.4	protein_coding	1	18	1.2170024805554343	2.702962509313619	1	1	1
chr10	81267953	81268411	ZFP143_peak_286	81268172	81273246	ENSMUSG00000004931.11	Apba3	+	protein_coding	ENSMUST00000057798.8	protein_coding	1	10	0.5016930510825056	2.5455905411926336	1	1	1
chr10	81351730	81352000	ZFP143_peak_287	81346048	81350480	ENSMUSG00000020232.17	Hmg20b	-	protein_coding	ENSMUST00000105323.7	protein_coding	1	1385	0.48852397737346176	2.1651382677191826	0	0	0
chr10	81378659	81379055	ZFP143_peak_288	81366222	81378516	ENSMUSG00000020235.16	Fzr1	-	protein_coding	ENSMUST00000140901.7	protein_coding	1	341	2.2391409666731645	27.527999044279888	1	0	0
chr10	81496083	81496998	ZFP143_peak_289	81486249	81496392	ENSMUSG00000020238.14	Ncln	-	protein_coding	ENSMUST00000020463.13	protein_coding	1	148	0.7946771996836408	8.06041083639117	1	1	1
chr10	81545235	81545532	ZFP143_peak_290	81528724	81545190	ENSMUSG00000034781.5	Gna11	-	protein_coding	ENSMUST00000043604.5	protein_coding	1	193	0.47562823237459706	7.831694474280116	1	0	0
chr10	82629566	82629928	ZFP143_peak_294	82629828	82650324	ENSMUSG00000034674.18	Tdg	+	protein_coding	ENSMUST00000092266.10	protein_coding	1	81	0.8564235167657532	17.55325639963088	1	1	1
chr10	82698844	82699517	ZFP143_peak_295	82699007	82742428	ENSMUSG00000020246.13	Hcfc2	+	protein_coding	ENSMUST00000020478.13	protein_coding	5	173	0.13487991077116246	5.856620605594646	1	0	0
chr10	83343994	83344511	ZFP143_peak_298	83344513	83351079	ENSMUSG00000112134.1	Gm40723	+	lincRNA	ENSMUST00000219407.1	lincRNA	3	261	0.3383728190896113	2.221755930142388	0	0	0
chr10	83543606	83544122	ZFP143_peak_299	83543941	83596473	ENSMUSG00000034560.6	Washc4	+	protein_coding	ENSMUST00000038388.6	protein_coding	5	77	0.7646420495089463	40.168176144803965	1	0	0
chr10	84916927	84917627	ZFP143_peak_300	84917616	85016447	ENSMUSG00000035620.15	Ric8b	+	protein_coding	ENSMUST00000038523.14	protein_coding	1	339	0.4744416548882532	46.88954319426095	1	1	1
chr10	85102470	85102737	ZFP143_peak_301	85096287	85102495	ENSMUSG00000050035.7	Fhl4	-	protein_coding	ENSMUST00000059383.7	protein_coding	1	108	0.1649723701886061	1.0241484741308668	1	0	0
chr10	85102470	85102737	ZFP143_peak_301	85102627	85117585	ENSMUSG00000060935.6	Tmem263	+	protein_coding	ENSMUST00000095383.5	protein_coding	1	24	0.3340234011995433	4.99632203514277	0	0	0
chr10	85596424	85596606	ZFP143_peak_302	85598401	85660292	ENSMUSG00000020042.15	Btbd11	+	protein_coding	ENSMUST00000105306.2	protein_coding	1	1886	0.13186526259430761	8.161272967224292	0	0	0
chr10	85916625	85916810	ZFP143_peak_303	85891970	85916926	ENSMUSG00000035529.10	Prdm4	-	protein_coding	ENSMUST00000037646.8	protein_coding	1	209	0.9713990131149959	24.242233771297833	1	0	0
chr10	86705734	86706312	ZFP143_peak_305	86690840	86705509	ENSMUSG00000020048.13	Hsp90b1	-	protein_coding	ENSMUST00000020238.13	protein_coding	1	514	3.6311171169063137	53.264856987898725	1	1	1
chr10	86705734	86706312	ZFP143_peak_305	86705844	86724567	ENSMUSG00000044937.15	Ttc41	+	protein_coding	ENSMUST00000061458.8	protein_coding	1	179	0.05342792649445764	1.0003310677557304	1	1	1
chr10	88200879	88201294	ZFP143_peak_307	88201093	88246158	ENSMUSG00000020056.16	Washc3	+	protein_coding	ENSMUST00000020248.15	protein_coding	1	7	0.11142793129281509	5.021499723710711	1	1	1
chr10	93452949	93453712	ZFP143_peak_311	93453411	93484874	ENSMUSG00000015889.8	Lta4h	+	protein_coding	ENSMUST00000016033.8	protein_coding	1	81	0.3696267734994103	11.629567174611948	1	0	0
chr10	93889599	93889968	ZFP143_peak_313	93860929	93889784	ENSMUSG00000036112.15	Metap2	-	protein_coding	ENSMUST00000181217.7	protein_coding	1	1	0.7194515608096592	20.75977478716272	1	0	0
chr10	94035536	94036066	ZFP143_peak_314	93961522	94035817	ENSMUSG00000036099.16	Vezt	-	protein_coding	ENSMUST00000119818.7	protein_coding	1	16	0.20294735104167888	15.077973445641533	1	1	1
chr10	94035536	94036066	ZFP143_peak_314	94036001	94145339	ENSMUSG00000020021.4	Fgd6	+	protein_coding	ENSMUST00000020208.4	protein_coding	1	200	0.05538444367809252	6.055624302875279	1	1	1
chr10	95501682	95502188	ZFP143_peak_318	95480808	95501940	ENSMUSG00000062981.5	Mrpl42	-	protein_coding	ENSMUST00000218893.1	protein_coding	1	5	0.970593782490577	20.510587811590874	1	1	1
chr10	95514819	95515253	ZFP143_peak_319	95515145	95545657	ENSMUSG00000074781.5	Ube2n	+	protein_coding	ENSMUST00000099329.4	protein_coding	1	109	1.047434866234227	31.959332638538736	0	1	0
chr10	100487088	100487701	ZFP143_peak_326	100443902	100487350	ENSMUSG00000036676.14	Tmtc3	-	protein_coding	ENSMUST00000058154.14	protein_coding	1	44	0.2408740109628192	10.46549402831257	1	1	1
chr10	100487088	100487701	ZFP143_peak_326	100487558	100573655	ENSMUSG00000019971.10	Cep290	+	protein_coding	ENSMUST00000220346.1	protein_coding	5	164	0.07682365453805065	6.614286184762546	1	1	1
chr10	100589043	100589459	ZFP143_peak_327	100572265	100589395	ENSMUSG00000046567.10	4930430F08Rik	-	protein_coding	ENSMUST00000054471.9	protein_coding	1	144	0.18450734873359076	3.1606108838064095	1	1	1
chr10	111009647	111010355	ZFP143_peak_330	110941780	111010066	ENSMUSG00000035798.14	Zdhhc17	-	protein_coding	ENSMUST00000041723.14	protein_coding	1	65	0.3421342038798484	23.362976246139326	1	1	1
chr10	111972324	111972957	ZFP143_peak_333	111972664	111988432	ENSMUSG00000063334.16	Krr1	+	protein_coding	ENSMUST00000163048.7	protein_coding	1	24	1.2349071130781233	19.47201535901585	1	1	1
chr10	115384479	115385141	ZFP143_peak_334	115368404	115384435	ENSMUSG00000020137.5	Thap2	-	protein_coding	ENSMUST00000218842.1	protein_coding	1	375	0.10108346726559195	1.6204690637347046	1	0	0
chr10	115384479	115385141	ZFP143_peak_334	115384959	115432772	ENSMUSG00000034163.10	Zfc3h1	+	protein_coding	ENSMUST00000036044.8	protein_coding	1	149	0.6149729512601818	29.40370171860307	1	1	1
chr10	116581243	116581930	ZFP143_peak_336	116485787	116581511	ENSMUSG00000020166.15	Cnot2	-	protein_coding	ENSMUST00000169921.7	protein_coding	1	75	0.6559966905393728	62.794627205190935	1	0	0
chr10	116581243	116581930	ZFP143_peak_336	116581576	116583514	ENSMUSG00000052291.8	5330438D12Rik	+	processed_transcript	ENSMUST00000219273.1	lincRNA	2	10	0.4364453253775591	0.8458310405817094	0	0	0
chr10	117710026	117710458	ZFP143_peak_339	117688875	117710758	ENSMUSG00000020184.15	Mdm2	-	protein_coding	ENSMUST00000020408.15	protein_coding	1	516	2.4953466908231854	54.60567163528377	1	0	0
chr10	119240184	119240877	ZFP143_peak_342	119199255	119240055	ENSMUSG00000020114.12	Cand1	-	protein_coding	ENSMUST00000020315.12	protein_coding	1	475	1.60334521729783	65.41648486575147	1	1	1
chr10	120226830	120227283	ZFP143_peak_345	120227070	120232582	ENSMUSG00000020224.15	Llph	+	protein_coding	ENSMUST00000020444.15	protein_coding	1	14	2.571596391946878	14.174639312411191	1	0	0
chr10	120898787	120899239	ZFP143_peak_346	120781096	120899101	ENSMUSG00000051236.13	Msrb3	-	protein_coding	ENSMUST00000092143.11	protein_coding	1	88	0.006853934675597388	0.8087985613938697	1	0	0
chr10	121626148	121626853	ZFP143_peak_347	121587380	121626332	ENSMUSG00000034667.8	Xpot	-	protein_coding	ENSMUST00000218004.1	protein_coding	5	168	1.6231100319498366	63.223381964510025	1	0	0
chr10	123075821	123076562	ZFP143_peak_351	122995349	123076025	ENSMUSG00000034602.15	Mon2	-	protein_coding	ENSMUST00000037557.8	protein_coding	1	166	0.26899896974900095	21.7017608834704	0	0	0
chr10	123196688	123197203	ZFP143_peak_352	123111736	123196953	ENSMUSG00000020124.10	Usp15	-	protein_coding	ENSMUST00000020334.8	protein_coding	1	8	0.4023701249706158	34.288774939620964	1	0	0
chr10	127266017	127266500	ZFP143_peak_355	127266387	127281950	ENSMUSG00000025410.10	Dctn2	+	protein_coding	ENSMUST00000026479.10	protein_coding	1	129	1.4319950896101215	22.28613957960232	1	1	1
chr10	127288696	127289183	ZFP143_peak_356	127281956	127289018	ENSMUSG00000025409.14	Mbd6	-	protein_coding	ENSMUST00000119078.7	protein_coding	1	79	1.0161110813042715	7.175776456170766	0	0	0
chr10	127288696	127289183	ZFP143_peak_356	127290774	127296288	ENSMUSG00000025408.15	Ddit3	+	protein_coding	ENSMUST00000026475.14	protein_coding	1	1835	1.6722116857012699	9.220575234956803	1	1	1
chr10	127311449	127311984	ZFP143_peak_357	127296221	127311786	ENSMUSG00000040354.14	Mars1	-	protein_coding	ENSMUST00000037290.11	protein_coding	1	70	1.5174656204169972	23.619352381790563	1	1	1
chr10	127522248	127522693	ZFP143_peak_358	127517139	127522444	ENSMUSG00000025403.5	Shmt2	-	protein_coding	ENSMUST00000026470.5	protein_coding	1	26	2.7617439610976913	14.651051713623252	1	1	1
chr10	128014855	128015416	ZFP143_peak_360	128015172	128030037	ENSMUSG00000025395.14	Prim1	+	protein_coding	ENSMUST00000026461.7	protein_coding	1	37	0.8306207169245672	12.34717695708369	1	1	1
chr10	128058943	128059342	ZFP143_peak_361	128058954	128077272	ENSMUSG00000071072.12	Ptges3	+	protein_coding	ENSMUST00000052798.13	protein_coding	1	188	4.216137920968589	77.23121443630262	0	0	0
chr10	128303058	128303923	ZFP143_peak_362	128303392	128307428	ENSMUSG00000005682.9	Pan2	+	protein_coding	ENSMUST00000218137.1	processed_transcript	1	98	1.047210719439613	4.226542463658277	0	0	0
chr10	128322040	128322575	ZFP143_peak_363	128322459	128327553	ENSMUSG00000025381.3	Cnpy2	+	protein_coding	ENSMUST00000219037.1	protein_coding	1	152	1.484876152779679	7.563959122259686	1	0	0
chr10	128368760	128369281	ZFP143_peak_364	128365137	128368333	ENSMUSG00000039914.6	Coq10a	-	protein_coding	ENSMUST00000219815.1	protein_coding	2	687	0.30402228088613603	0.9716552097120907	1	1	1
chr10	128498408	128499015	ZFP143_peak_365	128494157	128498685	ENSMUSG00000039824.4	Myl6b	-	protein_coding	ENSMUST00000026428.3	protein_coding	1	26	0.16760557337132595	0.7589180362253638	1	1	1
chr10	128547733	128547999	ZFP143_peak_366	128541963	128547774	ENSMUSG00000039810.11	Zc3h10	-	protein_coding	ENSMUST00000040572.9	protein_coding	1	92	1.366494162104071	7.940697575986755	0	0	0
chr10	128549084	128549539	ZFP143_peak_367	128548114	128549305	ENSMUSG00000093674.7	Rpl41	-	protein_coding	ENSMUST00000176010.7	protein_coding	1	6	34.266785634914655	40.81174169118336	1	1	1
chr10	128565666	128566417	ZFP143_peak_368	128557768	128565987	ENSMUSG00000025364.13	Pa2g4	-	protein_coding	ENSMUST00000131728.3	protein_coding	1	54	5.497000990393276	45.17985114004233	1	1	1
chr10	128626643	128627124	ZFP143_peak_369	128624537	128626747	ENSMUSG00000025362.6	Rps26	-	protein_coding	ENSMUST00000026420.6	protein_coding	1	136	24.27663067399522	53.65135378952944	1	1	1
chr10	128900678	128900874	ZFP143_peak_370	128900989	128912822	ENSMUSG00000025351.14	Cd63	+	protein_coding	ENSMUST00000219317.1	protein_coding	5	213	0.5310732095347739	6.2841892884249795	1	1	1
chr11	3288575	3288785	ZFP143_peak_374	3289167	3309083	ENSMUSG00000020453.17	Patz1	+	protein_coding	ENSMUST00000101644.9	processed_transcript	1	487	2.510110211736054	49.991354976935256	1	0	0
