NAME	NES_2H	FDR_2H	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	1.403225	1.0	1.319634	0.8073377	1.1381233	0.52778256
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	1.4012735	1.0	1.2794547	0.82741606	0.79364216	0.93102133
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	1.4009724	1.0	0.7506883	1.0	0.9550933	0.7702851
GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS	1.4007924	1.0	1.4274728	0.8033452	1.6210732	0.12582746
GOBP_SENSORY_PERCEPTION_OF_UMAMI_TASTE	1.3997091	1.0	1.3087564	0.8092714	0.88886505	0.85090196
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	1.3984938	1.0	1.5246857	0.80728656	1.1417918	0.5236095
GOBP_RESPONSE_TO_MERCURY_ION	1.3983065	1.0	1.3999991	0.802642	-0.709156	1.0
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	1.3977052	1.0	1.3653231	0.8369331	0.90818024	0.8315426
GOBP_POSITIVE_REGULATION_OF_NEURON_MATURATION	1.3976433	1.0	1.250378	0.8530006	1.6798652	0.10365418
GOBP_C_TERMINAL_PROTEIN_LIPIDATION	1.3976067	1.0	1.7209828	0.49766803	1.3577999	0.3017293
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	1.3970242	1.0	1.2952296	0.8212268	1.5463092	0.15864357
GOBP_NMDA_GLUTAMATE_RECEPTOR_CLUSTERING	1.3957242	1.0	1.4520028	0.81371164	1.5662868	0.14638244
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	1.3956463	1.0	1.5682205	0.7375405	1.1776531	0.48078594
GOBP_POSITIVE_REGULATION_OF_PLATELET_AGGREGATION	1.3948011	1.0	1.2913991	0.8204136	0.99289846	0.72122365
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	1.393906	1.0	1.2644683	0.84083766	1.2619241	0.39306766
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	1.3938545	1.0	1.4836506	0.8592879	1.4752264	0.20924312
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID_MODULATING_SYNAPTIC_TRANSMISSION	1.3928639	1.0	1.460818	0.8404881	1.3315696	0.3252231
GOBP_CHOLESTEROL_EFFLUX	1.3925858	1.0	1.1284274	0.91633976	1.1322361	0.5359554
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	1.3923686	1.0	1.0040395	0.97055084	0.9521991	0.7726578
GOBP_MESENCHYMAL_CELL_DEVELOPMENT	1.3904746	1.0	1.4450307	0.7982853	1.4791833	0.20577721
GOBP_CYTIDINE_TO_URIDINE_EDITING	1.3902897	1.0	1.4662555	0.8586091	0.63979894	0.9881861
GOBP_APICAL_CONSTRICTION	1.3900748	1.0	1.3169364	0.8032684	0.80321676	0.9245225
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1.3899312	1.0	1.5899324	0.7289096	1.1861209	0.47251648
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	1.3899274	1.0	1.1538056	0.89631575	1.065378	0.6206332
GOBP_VIRAL_GENOME_REPLICATION	1.3892438	1.0	1.2790167	0.8267609	0.686472	0.9780121
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	1.388839	1.0	1.4427025	0.7988619	1.5831811	0.14193343
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	1.3884991	1.0	1.4524437	0.8212556	1.4004642	0.26101333
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION	1.3883212	1.0	1.760903	0.4343085	1.7121168	0.09552365
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1.3880826	1.0	1.0059032	0.9691474	0.9864887	0.7311381
GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	1.3872575	1.0	1.5356312	0.81952053	1.6257617	0.123437464
GOBP_OLIGODENDROCYTE_DEVELOPMENT	1.3868686	1.0	1.453091	0.82095176	1.1093234	0.5642088
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	1.3868148	1.0	0.9558255	0.98140943	-1.1804368	0.9150009
GOBP_CHITIN_METABOLIC_PROCESS	1.3862655	1.0	1.3630607	0.82598627	1.329685	0.32787114
GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	1.3849056	1.0	1.45434	0.8172298	1.8040954	0.07392069
GOBP_RESPONSE_TO_PROTOZOAN	1.384526	1.0	1.3399016	0.7979852	2.0566978	0.004129653
GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA	1.3842005	1.0	1.5893006	0.71732867	1.4897461	0.2000964
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS	1.3841562	1.0	1.3352162	0.79980963	0.90287465	0.8347001
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	1.3839772	1.0	1.1293633	0.9153409	1.4840665	0.2038127
GOBP_RETINOIC_ACID_BIOSYNTHETIC_PROCESS	1.3838931	1.0	1.2897458	0.82222027	1.5208814	0.17652984
GOBP_ENDOCARDIUM_DEVELOPMENT	1.383527	1.0	1.5237021	0.8079222	1.4122438	0.2515157
GOBP_CANALICULAR_BILE_ACID_TRANSPORT	1.3830918	1.0	1.422208	0.8014894	1.3582515	0.30164057
GOBP_HEPATOCYTE_DIFFERENTIATION	1.3830297	1.0	1.3835658	0.8178529	1.7401671	0.0874836
GOBP_SKELETAL_MUSCLE_HYPERTROPHY	1.3803625	1.0	1.2559326	0.8465297	1.2807872	0.37513387
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS	1.380288	1.0	1.0183774	0.97086877	0.61191905	0.99401414
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION	1.3796997	1.0	1.1317672	0.9194185	0.9095507	0.8295563
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	1.3786746	1.0	1.5250725	0.81042016	1.4879105	0.20161255
GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	1.3782839	1.0	1.5049561	0.8521651	1.5007089	0.19296683
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	1.3782705	1.0	1.4425501	0.7966819	1.3179927	0.33865574
GOBP_SIRNA_MEDIATED_RETROTRANSPOSON_SILENCING_BY_HETEROCHROMATIN_FORMATION	1.3781551	1.0	1.785729	0.41770923	1.9198639	0.029218132
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS	1.377771	1.0	1.3399457	0.79938436	1.3656845	0.29362667
GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.3776991	1.0	1.3946869	0.8065753	1.1941084	0.46489966
GOBP_CELLULAR_RESPONSE_TO_ZINC_ION	1.3775562	1.0	1.1598871	0.8926382	0.5357633	0.9975812
GOBP_OXALOACETATE_METABOLIC_PROCESS	1.3772906	1.0	0.74597013	1.0	-0.68545365	1.0
GOBP_CHOLESTEROL_CATABOLIC_PROCESS	1.3761795	1.0	1.5829104	0.7434614	1.4393995	0.23385186
GOBP_POSITIVE_REGULATION_OF_NECROPTOTIC_PROCESS	1.3760469	1.0	0.99803835	0.96883917	1.3534867	0.30567068
GOBP_REGULATION_OF_NEUTROPHIL_APOPTOTIC_PROCESS	1.3758448	1.0	1.5498575	0.78335273	1.5607272	0.15003547
GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS	1.3749338	1.0	1.490623	0.853086	1.5539261	0.15347451
GOBP_CLATHRIN_COATED_VESICLE_CARGO_LOADING	1.3747123	1.0	1.440988	0.79916364	1.12373	0.5450873
GOBP_MITOCHONDRIAL_ATP_TRANSMEMBRANE_TRANSPORT	1.3739682	1.0	0.6319675	1.0	1.4327139	0.23695613
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION	1.3738631	1.0	1.0817441	0.94495404	1.5883882	0.13984403
GOBP_RESPONSE_TO_ALDOSTERONE	1.3730139	1.0	1.4522917	0.81877154	1.3168867	0.33938575
GOBP_LIPOXIN_A4_METABOLIC_PROCESS	1.3729889	1.0	1.1048079	0.93637407	-0.7856493	1.0
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_MIGRATION	1.3726536	1.0	1.1731806	0.8913526	1.4524447	0.22528003
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	1.372444	1.0	0.66038126	1.0	1.0005519	0.711297
GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS	1.3722923	1.0	1.3161482	0.8010596	1.0424191	0.6527304
GOBP_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	1.3722668	1.0	1.355226	0.8145082	1.239568	0.41285935
GOBP_CELLULAR_RESPONSE_TO_ALDOSTERONE	1.372075	1.0	1.3211217	0.80810964	1.0413715	0.6547041
GOBP_ISG15_PROTEIN_CONJUGATION	1.3718939	1.0	1.2178661	0.8728661	0.4695386	0.9997561
GOBP_MAMMARY_DUCT_TERMINAL_END_BUD_GROWTH	1.3709022	1.0	1.4217632	0.80116695	1.2109553	0.4445273
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	1.3708694	1.0	1.6030755	0.73445255	1.7334183	0.09055251
GOBP_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY	1.3705997	1.0	1.2270352	0.8724364	1.3398296	0.31727225
GOBP_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	1.3702766	1.0	1.5629935	0.75785977	1.5310851	0.17089489
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	1.3694619	1.0	1.3439035	0.8060203	1.1668832	0.4927602
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	1.369454	1.0	0.97209096	0.98114485	-0.8788695	1.0
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	1.3689761	1.0	1.0786023	0.9439792	-1.3509936	0.8207468
GOBP_LIPOXIN_METABOLIC_PROCESS	1.3684797	1.0	1.0958325	0.93827224	-0.78656715	1.0
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	1.3668559	1.0	1.5729303	0.7348843	1.4146255	0.24871647
GOBP_DETOXIFICATION_OF_COPPER_ION	1.3665938	1.0	1.1234423	0.92156875	-0.64450383	1.0
GOBP_CHIASMA_ASSEMBLY	1.3649844	1.0	1.1218597	0.9232789	1.2731203	0.38107857
GOBP_INNER_DYNEIN_ARM_ASSEMBLY	1.3647848	1.0	1.5827446	0.7368786	1.3341142	0.32245067
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	1.364726	1.0	1.4866532	0.85444754	1.3315799	0.3255959
GOBP_POSITIVE_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	1.3642384	1.0	-0.95646524	1.0	1.5583897	0.15148619
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	1.3641118	1.0	1.3198112	0.80801004	1.3413589	0.31582466
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	1.3637404	1.0	1.2627094	0.8386599	1.8276411	0.064182505
GOBP_ENDOCARDIAL_CUSHION_TO_MESENCHYMAL_TRANSITION	1.3634455	1.0	-0.7124619	1.0	1.3397614	0.31721333
GOBP_NEUTROPHIL_APOPTOTIC_PROCESS	1.3634404	1.0	1.5410349	0.82223177	1.5659366	0.14637862
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	1.3631741	1.0	1.5984044	0.7221573	1.3841686	0.2760533
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	1.3631094	1.0	0.572292	1.0	-0.8963765	1.0
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	1.3629491	1.0	1.0928608	0.944943	-1.3101784	0.84463227
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	1.3625025	1.0	1.0823624	0.9449348	0.97515434	0.74663717
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.3611597	1.0	1.2823694	0.82899237	1.1130425	0.5585992
GOBP_MEIOTIC_CHROMOSOME_SEPARATION	1.3608463	1.0	1.1195729	0.9268241	1.3030586	0.35279873
GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	1.360467	1.0	1.0109054	0.97037077	1.4464478	0.22887863
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.3602736	1.0	1.1673487	0.8926526	1.4575253	0.22275972
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	1.3598241	1.0	1.0819125	0.94507515	1.3922541	0.26844543
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	1.3595383	1.0	1.2616229	0.83723086	0.96824294	0.75453144
GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	1.3594093	1.0	1.4475603	0.8060569	1.4556258	0.22328456
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	1.3586054	1.0	1.5916547	0.75033206	1.2580044	0.39537317
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1.358268	1.0	1.41255	0.8105519	1.2003424	0.457771
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	1.3581091	1.0	1.5575135	0.76659435	1.3751111	0.28569692
GOBP_REGULATION_OF_PLATELET_ACTIVATION	1.357846	1.0	1.1632807	0.89125293	1.6156869	0.12937348
GOBP_NEGATIVE_REGULATION_OF_SCHWANN_CELL_PROLIFERATION	1.3576732	1.0	1.0649418	0.95051926	1.4207485	0.2455926
GOBP_CORTISOL_METABOLIC_PROCESS	1.3575021	1.0	1.5047755	0.84796464	1.340553	0.31623146
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.3567834	1.0	1.1260536	0.91774285	0.9426217	0.7862126
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION	1.3563911	1.0	-0.7545839	1.0	1.3907301	0.2697532
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	1.3562341	1.0	1.2789301	0.8258814	1.318938	0.33848432
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1.3559502	1.0	1.5221908	0.8010859	1.5515022	0.15490748
GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS	1.3551614	1.0	1.3825487	0.8185883	1.1156896	0.55491376
GOBP_SUCKLING_BEHAVIOR	1.3535619	1.0	1.6962897	0.5225553	1.5998493	0.13683729
GOBP_DENDRITIC_CELL_MIGRATION	1.3518945	1.0	1.1562728	0.89482397	1.2999579	0.35594547
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.3513123	1.0	1.3062223	0.80514795	1.6648849	0.109298475
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE	1.3511727	1.0	1.4593271	0.84178615	1.0931994	0.58571047
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	1.3504117	1.0	1.4749266	0.8557791	1.4162576	0.247711
GOBP_CITRATE_METABOLIC_PROCESS	1.3499795	1.0	1.0722173	0.9446146	-0.6685403	1.0
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	1.3498808	1.0	1.3330688	0.79550934	1.6806874	0.10355545
GOBP_NADPH_OXIDATION	1.3497264	1.0	1.4212667	0.79850274	0.80816287	0.9215277
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	1.3494321	1.0	1.1853192	0.8832098	1.4467043	0.2286242
GOBP_POSITIVE_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	1.3487586	1.0	1.1797757	0.89296794	0.91499496	0.821763
GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	1.3478272	1.0	1.1862682	0.88424575	1.3822372	0.278782
GOBP_PROTEIN_LOCALIZATION_TO_MOTILE_CILIUM	1.3477285	1.0	1.2137724	0.8766441	1.2912786	0.36415315
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	1.3476012	1.0	1.5530349	0.7758819	1.342461	0.31560352
GOBP_NEGATIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	1.3468337	1.0	-0.8567336	1.0	0.89168173	0.8483032
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	1.3461564	1.0	1.3397863	0.7968893	1.6979195	0.09919039
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.3458616	1.0	1.4075128	0.81666815	1.3093623	0.34594628
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION	1.3451365	1.0	1.1140105	0.9303517	1.0241251	0.67945075
GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.3447955	1.0	1.7274743	0.5050513	1.7273155	0.09178522
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	1.3443	1.0	1.1808193	0.89180505	1.1794491	0.4786685
GOBP_ROUNDABOUT_SIGNALING_PATHWAY	1.3437358	1.0	1.3316982	0.7985531	1.0755137	0.60744673
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_CATABOLIC_PROCESS	1.3436315	1.0	1.4919013	0.85464734	1.5563066	0.15236403
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	1.343559	1.0	0.7301491	1.0	0.8488293	0.88694495
GOBP_OSTEOCLAST_DIFFERENTIATION	1.3431594	1.0	1.4359816	0.799969	1.6365768	0.11818442
GOBP_HINDBRAIN_MATURATION	1.3430979	1.0	1.225895	0.87059546	-0.96640366	1.0
GOBP_INTESTINAL_STEM_CELL_HOMEOSTASIS	1.3426679	1.0	1.0925474	0.9438504	-0.88855237	1.0
GOBP_SARCOMERE_ORGANIZATION	1.3424327	1.0	1.1961333	0.8767747	1.2276855	0.425651
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	1.3422161	1.0	1.3690355	0.82884	1.582591	0.141068
GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT	1.3415906	1.0	1.1809112	0.89237666	-0.88907194	1.0
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.340407	1.0	1.3824214	0.81707406	1.1549668	0.50748545
GOBP_EXTRATHYMIC_T_CELL_DIFFERENTIATION	1.3393028	1.0	1.0209124	0.9697351	1.2733916	0.3808932
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	1.338622	1.0	1.2840985	0.8293797	1.6863238	0.09911688
GOBP_ENDOCARDIUM_MORPHOGENESIS	1.3363564	1.0	1.5552399	0.76806885	1.1810013	0.4776707
GOBP_EPIDERMIS_MORPHOGENESIS	1.3361064	1.0	1.1621104	0.89044	1.432988	0.23666655
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	1.3348523	1.0	1.2555757	0.84681374	-0.85794264	1.0
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	1.3346709	1.0	1.2679323	0.8421376	1.1726472	0.48552147
GOBP_HYALURONAN_METABOLIC_PROCESS	1.333877	1.0	0.6822501	1.0	1.0610863	0.6268344
GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE	1.3337946	1.0	1.0876803	0.944201	1.4179842	0.2463743
GOBP_OLFACTORY_LEARNING	1.3333031	1.0	1.1692611	0.8882314	0.7033482	0.97293234
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	1.3328435	1.0	1.6802205	0.5694237	1.4807096	0.20542616
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT	1.3327992	1.0	1.4930478	0.8521484	1.8487977	0.059855863
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	1.3327854	1.0	0.9777885	0.9785581	1.1352137	0.53235877
GOBP_PROPHASE	1.3327686	1.0	1.4391087	0.79472166	1.4377602	0.2342503
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.3325219	1.0	-0.79579604	1.0	1.4336876	0.23684584
GOBP_INTRACELLULAR_AMINO_ACID_HOMEOSTASIS	1.3321373	1.0	1.5118654	0.8511172	1.4126109	0.25165054
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_MAMMARY_GLAND_DUCT_ELONGATION	1.3313456	1.0	1.5403975	0.81988597	1.2733718	0.38074186
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1.3306938	1.0	1.6065727	0.72922117	1.233827	0.41982654
GOBP_GLYOXYLATE_METABOLIC_PROCESS	1.3300939	1.0	1.2859262	0.82935494	0.78763884	0.9350649
GOBP_SYNAPTIC_VESICLE_COATING	1.32948	1.0	1.3336874	0.7942481	1.0965759	0.58178794
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	1.3293405	1.0	1.3736804	0.8244392	1.4452127	0.23022975
GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.3292586	1.0	1.2078873	0.8793475	0.9990405	0.7125394
GOBP_POSITIVE_REGULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	1.3288733	1.0	1.4051981	0.8138935	0.9348373	0.796764
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	1.3282719	1.0	1.1072273	0.9346077	-0.45916253	0.99976707
GOBP_XENOBIOTIC_METABOLIC_PROCESS	1.3281103	1.0	1.538533	0.8130053	1.4890754	0.20055789
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	1.327772	1.0	0.6392533	1.0	1.1468871	0.518241
GOBP_GAP_JUNCTION_MEDIATED_INTERCELLULAR_TRANSPORT	1.3262666	1.0	1.1833034	0.888018	1.5602323	0.14999372
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	1.3255961	1.0	1.3797829	0.8216562	1.1948253	0.4640727
GOBP_NEURON_PROJECTION_ARBORIZATION	1.3254011	1.0	1.3632938	0.83077484	1.5856285	0.14181009
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	1.3252546	1.0	1.2336771	0.8732313	1.5859023	0.14230353
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1.324937	1.0	-0.86691964	1.0	1.1124278	0.5590663
GOBP_AXONEME_ASSEMBLY	1.3249218	1.0	1.3162465	0.8020416	1.4771305	0.20753281
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	1.3248339	1.0	1.5342177	0.81636053	1.6117997	0.13117985
GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS	1.3245338	1.0	1.0000056	0.9681986	0.94839394	0.77774495
GOBP_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.3244841	1.0	1.037899	0.96689224	1.2423761	0.4110071
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	1.3243233	1.0	1.3690866	0.8306075	1.4386338	0.23395307
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	1.3236434	1.0	1.7094594	0.5221341	1.6232454	0.1252056
GOBP_MONOCYTE_EXTRAVASATION	1.3235315	1.0	1.6663162	0.5753727	1.4716077	0.21123089
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	1.3234296	1.0	1.4754442	0.8569596	1.5730702	0.14348593
GOBP_CONDITIONED_PLACE_PREFERENCE	1.32326	1.0	1.4371579	0.7993987	1.2653449	0.38869637
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	1.3231487	1.0	1.2769636	0.8230133	1.7903336	0.07945087
GOBP_HISTONE_DEMETHYLATION	1.3231083	1.0	0.8884877	0.99136627	0.9324538	0.80021185
GOBP_LYMPHOCYTE_MIGRATION_INTO_LYMPHOID_ORGANS	1.3230089	1.0	1.396781	0.8051022	1.1206086	0.54982966
GOBP_OXALATE_TRANSPORT	1.3225749	1.0	-0.45953584	1.0	1.0960501	0.58206993
GOBP_TRANSCYTOSIS	1.321972	1.0	1.5157114	0.83163714	1.0349923	0.6636743
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	1.3218315	1.0	1.366755	0.8339272	1.591776	0.14000602
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	1.3217323	1.0	1.4280089	0.8032176	1.6734627	0.10688798
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	1.321237	1.0	1.1052849	0.936197	0.95143783	0.77343524
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	1.3211344	1.0	1.0588484	0.95386404	-0.5133785	1.0
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	1.320766	1.0	1.3080508	0.8081874	1.0649606	0.6210469
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	1.3207238	1.0	1.0599909	0.9546077	0.63257575	0.98983204
GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	1.3202097	1.0	0.93807566	0.98647445	1.246619	0.4070396
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	1.319178	1.0	0.83959126	1.0	1.4027427	0.2597418
GOBP_INNER_EAR_MORPHOGENESIS	1.3180596	1.0	1.0264322	0.9703034	1.5958735	0.13826628
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	1.3179429	1.0	1.4161563	0.8095707	1.5828313	0.14128296
GOBP_GALACTOLIPID_METABOLIC_PROCESS	1.3173901	1.0	1.4881256	0.8594132	1.4820704	0.2046787
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	1.3161697	1.0	1.0655124	0.95127124	1.1764299	0.48180214
GOBP_AMYLOID_BETA_CLEARANCE	1.3158104	1.0	1.337963	0.7970015	0.7917657	0.9326948
GOBP_B_CELL_CHEMOTAXIS	1.3152076	1.0	1.0519886	0.9580384	0.9218049	0.8130374
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	1.3151567	1.0	1.4686712	0.86454874	1.304837	0.35010657
GOBP_POSITIVE_REGULATION_OF_SCHWANN_CELL_MIGRATION	1.3143197	1.0	1.2623625	0.8353986	0.84320366	0.8925237
