NAME	NES_RA_DMSO	FDR_RA_DMSO	NES_RA_dTAG	FDR_RA_dTAG
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	1.2002759	0.64671874	0.99903077	0.84752876
REACTOME_CS_DS_DEGRADATION	1.1994151	0.6470527	1.5950348	0.07997744
REACTOME_COMPLEMENT_CASCADE	1.1967602	0.65363014	1.3408062	0.3921594
REACTOME_UREA_CYCLE	1.195308	0.65610474	1.5595123	0.114552625
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1.1944048	0.6565685	1.4471384	0.25850457
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	1.192835	0.6594435	1.2452273	0.5207098
REACTOME_PREDNISONE_ADME	1.1923661	0.65843123	1.0409764	0.8006265
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	1.1906252	0.6618109	1.1215959	0.7134294
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1.188733	0.66583145	1.2700759	0.49502566
REACTOME_EPHRIN_SIGNALING	1.1880049	0.66574013	0.85501003	0.9852372
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	1.1877621	0.6639708	1.1616406	0.6614146
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	1.1868832	0.6644207	1.2992922	0.46479005
REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS	1.1866826	0.6625063	0.94661236	0.9039772
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1.1859145	0.6625979	1.197326	0.5970697
REACTOME_PYRIMIDINE_CATABOLISM	1.1853424	0.6619737	1.007971	0.83685046
REACTOME_SYNTHESIS_OF_PA	1.1809869	0.6745693	1.2394278	0.5344886
REACTOME_REELIN_SIGNALLING_PATHWAY	1.1805658	0.67343104	1.1376433	0.68818843
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	1.1801614	0.6722262	1.0817312	0.7577579
REACTOME_DSCAM_INTERACTIONS	1.1799282	0.67050505	1.3138987	0.44465262
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	1.177078	0.6778271	1.3087935	0.44879732
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	1.176426	0.6775203	1.2833788	0.48261517
REACTOME_CHOLESTEROL_BIOSYNTHESIS	1.1755383	0.67801577	-1.7715708	0.029850775
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	1.1696236	0.6958404	1.2537388	0.51128554
REACTOME_RET_SIGNALING	1.1688056	0.6960849	1.2949945	0.4642457
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	1.1676738	0.69740015	1.1351712	0.69175196
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1.1675148	0.6953648	1.4249778	0.28420317
REACTOME_EPH_EPHRIN_SIGNALING	1.1650155	0.7014661	1.0974162	0.74259436
REACTOME_IFNG_SIGNALING_ACTIVATES_MAPKS	1.1649085	0.69922966	1.081205	0.7573065
REACTOME_SEMAPHORIN_INTERACTIONS	1.1640782	0.6995205	1.2028466	0.59667426
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	1.1622086	0.7033981	1.3108368	0.44713724
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	1.1610084	0.70499414	1.2719847	0.49351642
REACTOME_SPERM_MOTILITY_AND_TAXES	1.1591928	0.7086677	1.2567636	0.510457
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	1.1589826	0.7068289	1.2306602	0.5492384
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	1.1567544	0.71194416	1.1133665	0.726502
REACTOME_SERINE_BIOSYNTHESIS	1.1531454	0.7218321	1.0649772	0.77577984
REACTOME_DARPP_32_EVENTS	1.1520956	0.7228511	1.1730917	0.63348943
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1.1493095	0.72990596	1.1927834	0.60294616
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	1.1413375	0.7551958	1.2258806	0.55149657
REACTOME_CELL_CELL_COMMUNICATION	1.1387004	0.7618296	1.2482675	0.51984894
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.1374568	0.7634887	1.0685015	0.77329594
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	1.1363561	0.7646682	1.2195176	0.5630928
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	1.1353834	0.7653792	1.3464944	0.39419934
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	1.1352085	0.7633049	1.3848068	0.33213943
REACTOME_METABOLISM_OF_LIPIDS	1.1350565	0.7611948	1.1560738	0.66388077
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	1.1326926	0.7668084	1.2565651	0.50887495
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	1.1318581	0.76708436	0.9600945	0.8959395
REACTOME_SIGNALING_BY_BMP	1.1301602	0.77040696	0.92438245	0.9287586
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1.1269094	0.7791543	1.1053035	0.7369258
REACTOME_METABOLISM_OF_CARBOHYDRATES	1.1251504	0.7826679	1.0587162	0.7823352
REACTOME_BICARBONATE_TRANSPORTERS	1.120841	0.7950387	1.2688601	0.49664026
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	1.1207886	0.79251885	1.3021452	0.46288732
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1.1200012	0.7925899	1.0184687	0.8272545
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	1.1191931	0.7927545	1.2841501	0.48241496
REACTOME_STIMULI_SENSING_CHANNELS	1.116542	0.7993985	1.4364369	0.27128154
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	1.1122533	0.8117039	1.3412805	0.39307058
REACTOME_SENSORY_PERCEPTION_OF_TASTE	1.1093049	0.81937593	1.0940207	0.74479246
REACTOME_FATTY_ACIDS	1.1086489	0.81896675	1.1815784	0.62584203
REACTOME_PREGNENOLONE_BIOSYNTHESIS	1.1072454	0.82117206	1.1181511	0.7221604
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	1.1068594	0.8198202	1.0685803	0.7770891
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	1.104231	0.8262331	1.2194811	0.56106615
REACTOME_OPSINS	1.1038381	0.8249059	1.2234519	0.5549117
REACTOME_RHOJ_GTPASE_CYCLE	1.1028033	0.82577884	1.1736029	0.636154
REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY	1.1025431	0.8239801	1.2322919	0.5483736
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	1.1019207	0.8234733	1.3096462	0.44851384
REACTOME_CHYLOMICRON_REMODELING	1.0989956	0.8309329	1.1297641	0.70031464
REACTOME_FERTILIZATION	1.0978954	0.83207816	1.424572	0.2803836
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	1.0975038	0.8307756	1.3317697	0.4125165
REACTOME_PHOSPHOLIPID_METABOLISM	1.0960156	0.83323234	1.1976249	0.598262
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1.0943353	0.83646625	1.1097835	0.7355883
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	1.0942059	0.83423597	1.1671723	0.65022343
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING	1.0937707	0.83307606	1.0909214	0.7440355
REACTOME_SYNTHESIS_OF_PC	1.0936645	0.83080304	1.0983126	0.7439955
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	1.0929271	0.83069116	1.1070255	0.7400533
REACTOME_INFLAMMASOMES	1.0917027	0.8322339	0.57610834	1.0
REACTOME_TRYPTOPHAN_CATABOLISM	1.091529	0.8302298	1.1744554	0.63996905
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	1.0893683	0.8350036	1.0141786	0.82951134
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	1.0890603	0.8334434	1.4906689	0.1915231
REACTOME_OLFACTORY_SIGNALING_PATHWAY	1.0878583	0.8349333	1.1509732	0.6737004
REACTOME_GAB1_SIGNALOSOME	1.0854869	0.84036756	0.9805656	0.87111235
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	1.0847254	0.8403317	1.0947621	0.7466567
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	1.0841432	0.8397208	1.1216581	0.7153697
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	1.083881	0.8380074	1.0100467	0.83505225
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	1.0838612	0.8355017	1.2050922	0.5916831
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	1.0835607	0.8339635	0.66351944	1.0
REACTOME_MYOGENESIS	1.0831805	0.8326881	1.1266222	0.7060425
REACTOME_ATORVASTATIN_ADME	1.0827342	0.8316479	1.0888276	0.7463877
REACTOME_ZINC_TRANSPORTERS	1.0818504	0.8320638	1.2955916	0.4670519
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	1.0795637	0.8371841	1.3829644	0.33260414
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	1.0794885	0.83491486	1.2514981	0.51403034
REACTOME_STRIATED_MUSCLE_CONTRACTION	1.0756518	0.84527326	1.1590298	0.66534406
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	1.0743058	0.8472788	1.2903981	0.4695615
REACTOME_PI_3K_CASCADE_FGFR3	1.0741718	0.84520346	1.0511702	0.7887435
REACTOME_ORGANIC_CATION_TRANSPORT	1.0732936	0.845606	1.1985458	0.601861
REACTOME_TRIGLYCERIDE_METABOLISM	1.0729357	0.84429383	1.1312722	0.70191324
REACTOME_CELLULAR_HEXOSE_TRANSPORT	1.0711707	0.84763736	1.24539	0.52234566
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1.0710621	0.84550476	1.3945881	0.31638378
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	1.0708841	0.84360176	1.4642197	0.23047835
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	1.0699434	0.844225	1.2563014	0.5075497
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS	1.0697374	0.8424395	0.78781456	1.0
REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	1.0679448	0.8458593	0.7318145	1.0
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	1.0671945	0.8458653	1.1311935	0.7000183
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS	1.0661076	0.8470094	1.346394	0.39206025
REACTOME_GLUTATHIONE_CONJUGATION	1.0634624	0.85310435	1.0523965	0.78907675
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	1.0629374	0.8523748	1.2369641	0.54014313
REACTOME_DIGESTION_AND_ABSORPTION	1.0585039	0.86435664	1.2635535	0.50009704
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1.0561873	0.8693796	1.0040046	0.8437074
REACTOME_MAP2K_AND_MAPK_ACTIVATION	1.0556238	0.8687208	0.8980875	0.9479849
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	1.0547757	0.8689721	0.9569379	0.89987814
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	1.0546072	0.8670447	1.2960278	0.47049755
REACTOME_LDL_CLEARANCE	1.0531192	0.8693636	0.9232388	0.92945945
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	1.0530946	0.86698323	1.3021156	0.46054825
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	1.0527779	0.86556035	1.2880992	0.4721701
REACTOME_FATTY_ACID_METABOLISM	1.050166	0.8714802	1.1493448	0.67242944
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1.0486836	0.8737774	0.95074695	0.9034787
REACTOME_TRP_CHANNELS	1.0483422	0.8724238	1.4538995	0.24885349
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING	1.0448707	0.8810062	1.1993763	0.60136324
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1.0443741	0.880112	1.099051	0.7437977
REACTOME_SIGNALING_BY_NOTCH1	1.0431215	0.8816863	0.79371357	1.0
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	1.0397589	0.8899305	1.0156386	0.8312093
REACTOME_RHO_GTPASES_ACTIVATE_CIT	1.039566	0.8880847	0.6460438	1.0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	1.0307846	0.9134381	1.2249475	0.55234784
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	1.0299267	0.91366655	0.7299657	1.0
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	1.0293254	0.91305554	1.2079357	0.58700687
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	1.0289087	0.91192883	0.9425942	0.909616
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	1.028731	0.910012	1.2797836	0.47792658
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	1.0280849	0.90961534	1.0592573	0.782728
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING	1.0279685	0.9075188	1.0940989	0.7466072
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS	1.027638	0.9060861	0.7683684	1.0
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	1.0255088	0.91032916	1.0155789	0.82946926
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	1.0227346	0.9164893	0.7206699	1.0
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	1.0223709	0.9151528	0.9186237	0.93032587
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	1.0221862	0.9132911	0.93650514	0.9181903
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	1.0219312	0.91166437	0.9502958	0.90269655
REACTOME_METABOLISM_OF_STEROID_HORMONES	1.0217445	0.90980786	0.93146664	0.91849935
REACTOME_SIGNALING_BY_MET	1.0216191	0.9077727	0.8828478	0.95853007
REACTOME_METABOLISM_OF_STEROIDS	1.0153576	0.92454886	0.87469304	0.9705727
REACTOME_CREB3_FACTORS_ACTIVATE_GENES	1.0148768	0.92357105	1.2270865	0.55413365
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1.0136169	0.92500967	1.1147017	0.7265929
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	1.0119482	0.927653	1.0569103	0.783758
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	1.0115238	0.9265208	0.990287	0.8554342
REACTOME_SIGNALING_BY_NOTCH3	1.0098197	0.92929494	0.8131035	1.0
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1.008709	0.93026364	1.2702688	0.49669343
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1.0065207	0.9344412	1.0526595	0.7902674
REACTOME_METABOLISM	1.0019962	0.9456588	0.9209377	0.9308199
REACTOME_RHOA_GTPASE_CYCLE	1.0019599	0.9433291	1.1056607	0.73793757
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	1.0018842	0.9411244	1.1301771	0.7011153
REACTOME_SYNTHESIS_OF_PE	1.0017189	0.9392106	0.95106983	0.90457505
REACTOME_KINESINS	1.000707	0.9397796	0.95529854	0.9000846
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM	0.9989056	0.94276065	0.7001457	1.0
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.9979183	0.9433105	1.0286478	0.81428367
REACTOME_TRAIL_SIGNALING	0.9939437	0.95261794	0.98734903	0.8612344
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION	0.99355	0.9513826	0.79029953	1.0
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.99232775	0.9525785	1.1414622	0.6825016
REACTOME_NEUTROPHIL_DEGRANULATION	0.9912961	0.9531929	1.0035831	0.8429374
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.99091786	0.9518785	0.5142738	1.0
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.98980576	0.9526686	1.1143852	0.72543937
REACTOME_RAC1_GTPASE_CYCLE	0.9897318	0.95050275	1.2468594	0.5220893
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.9897131	0.9481862	0.9998606	0.8472069
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.9892951	0.94704396	0.9168029	0.9306395
REACTOME_SIGNALING_BY_WNT	0.98759484	0.9495881	0.8650871	0.97773904
REACTOME_CAM_PDE_1_ACTIVATION	0.9875821	0.9472777	0.92839575	0.9235328
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.9871647	0.9461344	1.3863574	0.33015332
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	0.9836984	0.9537028	0.7032111	1.0
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.98261863	0.9544332	1.0767876	0.7585451
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0.98054177	0.957979	0.9842811	0.8653401
REACTOME_SIGNALING_BY_FGFR3	0.9799987	0.9571624	0.99669087	0.84619665
REACTOME_SODIUM_PROTON_EXCHANGERS	0.9793703	0.9566062	-0.83744335	0.8435521
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	0.97819054	0.9575721	1.1563537	0.66516596
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.9755435	0.96271366	1.2001127	0.6011489
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	0.9751985	0.9613473	-0.9242611	0.77757066
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	0.9749134	0.9598193	1.1736333	0.63822734
REACTOME_SIGNALING_BY_NTRK2_TRKB	0.97476727	0.9579315	0.9262789	0.9264306
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.97389185	0.9580428	1.143467	0.68033504
REACTOME_ESR_MEDIATED_SIGNALING	0.97375333	0.9561216	0.9037032	0.9492102
REACTOME_ASPIRIN_ADME	0.9733801	0.95485735	1.0421854	0.801038
REACTOME_THYROXINE_BIOSYNTHESIS	0.9715583	0.9575915	1.1254944	0.70536137
REACTOME_DRUG_ADME	0.970778	0.95750374	0.893362	0.95220184
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.9675729	0.9639894	0.94335777	0.90970546
REACTOME_SIALIC_ACID_METABOLISM	0.96727216	0.96248746	1.3247199	0.42978945
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.9648407	0.9668046	0.9046938	0.9489965
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.9646641	0.9650063	0.7590185	1.0
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	0.96449316	0.96319455	1.022197	0.8265603
REACTOME_G_PROTEIN_ACTIVATION	0.96379703	0.96278	1.0680054	0.7707753
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	0.96184325	0.96577835	0.84860015	0.9894128
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	0.96055824	0.9669668	1.0804613	0.7575291
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.9596466	0.96711373	1.1911259	0.60394627
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.9587618	0.96720564	0.8904243	0.95440495
REACTOME_HDL_ASSEMBLY	0.95740205	0.96855557	0.91401905	0.93117505
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.95553505	0.9711702	1.3173059	0.4411677
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.95293254	0.9757164	1.0388701	0.8008106
REACTOME_PYRIMIDINE_SALVAGE	0.9506727	0.979384	0.9858254	0.8632782
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.95066005	0.97716486	1.0605394	0.7809116
REACTOME_ANTIMICROBIAL_PEPTIDES	0.94775707	0.98237073	1.041186	0.801974
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.9460025	0.98464185	1.2676497	0.49600136
REACTOME_PD_1_SIGNALING	0.9438967	0.9877375	1.2427285	0.52641076
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.94187117	0.99064773	1.0821973	0.7583902
REACTOME_SYNDECAN_INTERACTIONS	0.9415863	0.9891243	1.2758331	0.48585773
REACTOME_INNATE_IMMUNE_SYSTEM	0.94082075	0.9887754	0.97663206	0.8773613
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.93892765	0.99128366	0.7613555	1.0
REACTOME_TYROSINE_CATABOLISM	0.9383262	0.99054444	1.273174	0.49199414
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	0.9361954	0.99360925	0.91596395	0.93061894
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.9357595	0.9924766	0.8288228	1.0
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.93462515	0.99303603	1.1037121	0.7376431
REACTOME_RELAXIN_RECEPTORS	0.932856	0.99520737	0.9976371	0.8455503
REACTOME_SIGNALING_BY_VEGF	0.9325053	0.9938456	1.0771493	0.75947934
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.9318692	0.9931871	0.7756024	1.0
REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS	0.93153703	0.9917924	0.63584095	1.0
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.9310853	0.99069977	0.96953845	0.8839433
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.93014914	0.99080104	1.1946602	0.60125154
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.9293699	0.9904975	0.71207714	1.0
REACTOME_SIGNAL_AMPLIFICATION	0.92782986	0.9920492	0.9685855	0.8825822
REACTOME_SIGNAL_ATTENUATION	0.9273938	0.9909331	1.1259295	0.7061015
REACTOME_IMMUNE_SYSTEM	0.92682195	0.99010813	0.99773157	0.84718543
REACTOME_REGULATION_BY_C_FLIP	0.92674094	0.9881347	1.0576402	0.7835677
REACTOME_CHOLINE_CATABOLISM	0.92627925	0.9870844	1.1981586	0.6008731
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	0.92496157	0.9880759	0.9512474	0.90603274
REACTOME_RHOD_GTPASE_CYCLE	0.92063403	0.99612117	0.8079267	1.0
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	0.9202921	0.9947728	1.0633713	0.7785597
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.9173244	0.99950963	0.8649628	0.9761634
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.9172568	0.99749947	1.2090547	0.58562267
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.9148691	1.0	0.8498515	0.99259573
REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING	0.91368824	1.0	0.72683454	1.0
REACTOME_CALCINEURIN_ACTIVATES_NFAT	0.91273725	1.0	0.8957371	0.9509726
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	0.90915936	1.0	0.5429837	1.0
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.9066716	1.0	-0.7967094	0.8633347
REACTOME_ERKS_ARE_INACTIVATED	0.9065097	1.0	1.053835	0.7888076
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.9046502	1.0	1.0399876	0.8014876
REACTOME_GLUCURONIDATION	0.90459955	1.0	0.5120934	1.0
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.90102607	1.0	0.7972186	1.0
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	0.8989359	1.0	1.1515733	0.67395616
REACTOME_ISG15_ANTIVIRAL_MECHANISM	0.898774	1.0	0.8576545	0.98588616
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.8958607	1.0	0.918357	0.92909217
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.89454	1.0	0.80976474	1.0
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.8893965	1.0	1.0029272	0.84094
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	0.8890798	1.0	1.0996925	0.7439072
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.88847256	1.0	0.83178955	1.0
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.88688165	1.0	0.6367441	1.0
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4	0.886224	1.0	1.0864172	0.7496924
REACTOME_APOPTOSIS	0.886168	1.0	0.894717	0.9512473
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.8860776	1.0	0.84131277	0.99664575
REACTOME_SIGNALING_BY_NOTCH	0.8860361	1.0	0.77568835	1.0
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.8856525	1.0	0.97556627	0.8763006
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.88124907	1.0	0.59116113	1.0
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.880072	1.0	0.78493226	1.0
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	0.87923044	1.0	0.8746823	0.9687865
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	0.877711	1.0	0.8995615	0.95039797
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	0.8770771	1.0	1.0897182	0.74566084
